id,created_at,updated_at,video_name,thumbnail_url,video_url,quiz,tags
96,"2018-03-27 07:03:14.859312",NULL,"Bathroom Layout (Washbasin area, shower area & bathroom linen)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Bathroom+layout+1_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Room+Layout/Bathroom+Layout/Bathroom+layout+1+09.03.18.mp4,"[{u'Question': u'The Towels Are Placed As Per Occupancy. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'What Is The Size Of Shower Head In OTH?', u'Options': [{u'text': u'14 Inch', u'isAns': False}, {u'text': u'12 Inch', u'isAns': True}, {u'text': u'10 Inch', u'isAns': False}]}, {u'Question': u'What Is The Brand Of Lotion Used In Flagship?', u'Options': [{u'text': u'Biotique', u'isAns': True}, {u'text': u'Lakme', u'isAns': False}, {u'text': u'Ponds', u'isAns': False}]}]",NULL
97,"2018-03-27 07:03:15.309188",NULL,"Bathroom Layout (WC area)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Bathroom+layout+2_9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Articulate+Made+Videos/Room+Layout/Bathroom+Layout/Bathroom+layout+2+07.03.18.mp4,"[{u'Question': u' Stainless Steel Dustbin Is Kept Near The Dustbin. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'Fixtures Around WC Include Which Of The Following?', u'Options': [{u'text': u'Health Faucet & Toilet Roll Holder', u'isAns': True}, {u'text': u'Health Faucet & Shower Head', u'isAns': False}, {u'text': u'Toilet Roll Holder & Shaving Mirror', u'isAns': False}]}]",NULL
98,"2018-03-27 07:03:15.757042",NULL,"Reception Area cleaning (Dusting of sofa)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Reception+Cleaning+%5B1-6%5D+9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Reception+Cleaning/Reception+Cleaning+01+5march.mp4,"[{u'Question': u'Name The Duster Used For Cleaning Under The Sofa?', u'Options': [{u'text': u'Green Duster', u'isAns': False}, {u'text': u'Feather Duster', u'isAns': True}, {u'text': u'Blue Duster', u'isAns': False}]}, {u'Question': u'What Is The Right Direction For Cleaning The Reception Area?', u'Options': [{u'text': u'Clock Wise Or Anti-Clock Wise', u'isAns': True}, {u'text': u' Left To Right', u'isAns': False}, {u'text': u' From Center', u'isAns': False}]}, {u'Question': u'What Is The Right Time To Clean The Reception Area?', u'Options': [{u'text': u'Night', u'isAns': True}, {u'text': u'Afternoon', u'isAns': False}, {u'text': u'Evening', u'isAns': False}]}]",NULL
99,"2018-03-27 07:03:19.401767",NULL,"Reception Area cleaning (Paintings, switch plate & coffee table cleaning)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Reception+Cleaning+%5B2-6%5D+9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Reception+Cleaning/Reception+Cleaning+02+5march.mp4,"[{u'Question': u'Coffee Table Structure Should Be Cleaned Using Which Duster & Chemical?', u'Options': [{u'text': u'Green Duster & R2', u'isAns': True}, {u'text': u'Blue Duster & R3', u'isAns': False}, {u'text': u'Red Duster & R5', u'isAns': False}]}, {u'Question': u'Which Surface Of The Painting Should Be Cleaned First?', u'Options': [{u'text': u'Top ', u'isAns': True}, {u'text': u'Side ', u'isAns': False}, {u'text': u'Face', u'isAns': False}]}, {u'Question': u'Feather Duster Can Be Bent Into What Angle To Clean The Paintings ?', u'Options': [{u'text': u'60 Degree', u'isAns': False}, {u'text': u'90 Degree', u'isAns': True}, {u'text': u'45 Degree', u'isAns': False}]}]",NULL
100,"2018-03-27 07:03:19.866659",NULL,"Reception Area cleaning (Behind reception counter & lamp cleaning)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Reception+Cleaning+%5B3-6%5D++9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Reception+Cleaning/Reception+Cleaning+03+5march.mp4,"[{u'Question': u'Which Duster Is Used For Cleaning The Hanging Lamp?', u'Options': [{u'text': u' Feather Duster', u'isAns': True}, {u'text': u'Red Duster', u'isAns': False}, {u'text': u'Green Duster', u'isAns': False}]}, {u'Question': u'Frames & Paintings Behind The Reception Are Cleaned In What Direction?', u'Options': [{u'text': u'Top To Bottom', u'isAns': True}, {u'text': u'Face To Bottom', u'isAns': False}, {u'text': u'Any Direction ', u'isAns': False}]}, {u'Question': u'How Should We Do The Dusting Behind The Reception Counter?', u'Options': [{u'text': u'First  With Feather Duster ', u'isAns': True}, {u'text': u'First With Green Duster', u'isAns': False}, {u'text': u'First With Blue Duster', u'isAns': False}]}]",NULL
101,"2018-03-27 07:03:20.022121",NULL,"Reception Area cleaning (Telephone & reception counter cleaning)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Reception+Cleaning+%5B4-6%5D+9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Reception+Cleaning/Reception+Cleaning+04+5march.mp4,"[{u'Question': u'Telephone Cord Should Be Neatly Wrap Around?', u'Options': [{u'text': u'The Telephone Receiver', u'isAns': True}, {u'text': u' Left Hanging ', u'isAns': False}, {u'text': u'Should Be Tied Properly ', u'isAns': False}]}, {u'Question': u'What Should Be Checked While Cleaning The Telephone?', u'Options': [{u'text': u'Any Maintenance Or Telephone Working Properly ', u'isAns': True}, {u'text': u'Any Lost & Found', u'isAns': False}, {u'text': u'Any Trash', u'isAns': False}]}, {u'Question': u'Which Cleaning Agent Is Used For Cleaning The Telephone?', u'Options': [{u'text': u'R5', u'isAns': False}, {u'text': u'R3', u'isAns': False}, {u'text': u'R2', u'isAns': True}]}]",NULL
102,"2018-03-27 07:03:20.441403",NULL,"Reception Area cleaning (Dustbin, bean bag & glass cleaning)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Reception+Cleaning+%5B5-6%5D+9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Reception+Cleaning/Reception+Cleaning+05+5march.mp4,"[{u'Question': u'Which Duster Is Used To Clean The Reception Counter?', u'Options': [{u'text': u'Green Duster', u'isAns': True}, {u'text': u'Yellow Duster', u'isAns': False}, {u'text': u'Red Duster', u'isAns': False}]}, {u'Question': u'Which Duster Is Used For Cleaning The Windows First?', u'Options': [{u'text': u'Feather Duster', u'isAns': True}, {u'text': u'Blue Duster', u'isAns': False}, {u'text': u'Green Duster', u'isAns': False}]}, {u'Question': u'Which Cleaning Equipment Is Used For Cleaning The Stains & Spots On Bean Bag?', u'Options': [{u'text': u' Nylon Scrubber', u'isAns': True}, {u'text': u'Hand Tool', u'isAns': False}, {u'text': u'Steel Wool', u'isAns': False}]}]",NULL
103,"2018-03-27 07:03:20.883372",NULL,"Reception Area cleaning (Mopping)",http://d255tx56tiemkm.cloudfront.net/Thumbnails/Reception+Cleaning+%5B6-6%5D+9-3-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/Reception+Cleaning/Reception+Cleaning+06+5march.m4v,"[{u'Question': u'Dry Mopping Should Be Done In Which Pattern?', u'Options': [{u'text': u'8 or Column Pattern', u'isAns': True}, {u'text': u'S Pattern', u'isAns': False}, {u'text': u'Zig Zag Pattern', u'isAns': False}]}, {u'Question': u'How Do We Clean Under The Sofa?', u'Options': [{u'text': u'Using A Hand Tool', u'isAns': False}, {u'text': u'Using A Green Duster', u'isAns': False}, {u'text': u'Using A Feather Duster', u'isAns': True}]}, {u'Question': u'Which Duster Is Used To Clean The Skirting?', u'Options': [{u'text': u'Feather Duster', u'isAns': True}, {u'text': u'Red Duster', u'isAns': False}, {u'text': u'Yellow Duster', u'isAns': False}]}]",NULL
104,"2018-03-27 07:03:21.039333",NULL,"Entering the room-No Response Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Entering+Guest+Room+To+Clean-+No+Response+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Entering+Guest+Room+TO+Clean-No+Response/Entering+Guest+Room+To+Clean-+No+Response.m4v,"[{u'Question': u'After Knocking The Door, Housekeeping Should Be Announced. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'What Should Be The Interval Of Waiting Time Between Each Knock?', u'Options': [{u'text': u'30 Seconds', u'isAns': False}, {u'text': u'10 Seconds', u'isAns': True}, {u'text': u'40 Seconds', u'isAns': False}]}, {u'Question': u'How Many Knocks Should Be Done Before Entering The Room To Clean?', u'Options': [{u'text': u'1', u'isAns': False}, {u'text': u'2', u'isAns': False}, {u'text': u'3', u'isAns': True}]}]",NULL
105,"2018-03-27 07:03:21.193331",NULL,"Entering the room-Guest says No Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Entering+Guest+Room+To+Clean-+Guest+Says+No+02++15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Entering+The+Guest+Room+To+Clean-Guest+Says+No/Entering+Guest+Room+To+Clean-+Guest+Says+No.m4v,"[{u'Question': u' If A Guest Says No For Servicing The Room, A GRA Should Check What Time He/She Can Come Back. True Oe False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'When The Guest Opens The Door, GRA Should Take Permission To Clean The Room. True Or False', u'Options': [{u'text': u'False', u'isAns': False}, {u'text': u'True', u'isAns': True}]}, {u'Question': u'While Entering The Room To Clean, It Is Essential To Wish The Guest. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
106,"2018-03-27 07:03:22.307892",NULL,"Entering the room- Guest says Yes Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Entering+Guest+Room+To+Clean-+Guest+Says+Yes+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Entering+The+Guest+Room+To+Clean-Guest+Says+Yes/Entering+Guest+Room+To+Clean-+Guest+Says+Yes.m4v,"[{u'Question': u'When The Guest Gives The Permission To Clean The Room, GRA Should Thank The Guest. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'While Leaving The Room, GRA Should Close The Door. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'What Is The Verbiage Used To Greet The Guest Before Leaving The Room?', u'Options': [{u'text': u'Have A Nice Day', u'isAns': True}, {u'text': u'Good Day', u'isAns': False}, {u'text': u'Have A Pleasant Day', u'isAns': False}]}]",NULL
107,"2018-03-27 07:03:23.050611",NULL,"Fond Farewell MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Fond+Farewell+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Fond+Farewell/Fond+Farewell.m4v,"[{u'Question': u'What Is The Verbiage Used To Bid Farewell To The Guest?', u'Options': [{u'text': u'Have A Nice Day', u'isAns': True}, {u'text': u'Good Day', u'isAns': False}, {u'text': u'Pleasant Day', u'isAns': False}]}, {u'Question': u'While Bidding A Farewell To The Guest, GRA Should Have A Smile On His Face. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
108,"2018-03-27 07:03:23.206562",NULL,"Guest Amenity Delivery MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Guest+Amenity+Delivery+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Guest+Amenity+Delivery/Guest+Amenity-+Amenity+Delivery.m4v,"[{u'Question': u'GRA Should Take Permission To Keep The Amenity Inside The Room From The Guest. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'While Delivering Amenity To Guest Room It Should Be Held With One Hand. True Or False?', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}]",NULL
109,"2018-03-27 07:03:23.673184",NULL,"Laundry Collection MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Laundry+Collection+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Laundry+Collection/Laundry+Collection.m4v,"[{u'Question': u'GRA Should Check For Laundry Slip. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'While Collecting The Laundry, GRA Should Collect It With Both Hands. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
110,"2018-03-27 07:03:24.119368",NULL,"Laundry Delivery Folded MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Laundry+Delivery+Bag+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Laundry+Delivery/Laundry+Delivery-Folded/Laundry+Delivery+Folded.m4v,"[{u'Question': u'Folded Laundry Should Be Placed At The Foot Side Of The Bed. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'GRA Should Take Permission To Keep The Laundry Inside The Room From The Guest. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'While Delivering  The Laundry, GRA Should Hold It With Both Hands. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
111,"2018-03-27 07:03:24.342620",NULL,"Laundry Delivery Hanger MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Laundry+Delivery+Hanger+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Laundry+Delivery/Laundry+delivery+on+hanger/Laundry+Delivery+Hanger.m4v,"[{u'Question': u'Laundry On Hanger Should Be Placed Inside The Wardrobe. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'GRA Should Take Permission To Keep The Laundry Inside The Room From The Guest. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'Laundry On Hanger Should Be Held With One Hand Properly. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
112,"2018-03-27 07:03:24.511037",NULL,"Luggage Assistance Room MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Luggage+Assistant+Room+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Luggage+Assistance+To+The+Room/Luggage+Assistance-Room/Luggage+Assistance+Room.m4v,"[{u'Question': u'GRA Should Close The Door Before Leaving The Room. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'GRA Should Leave The Room Before The Guest. True Or False?', u'Options': [{u'text': u'False', u'isAns': True}, {u'text': u'True', u'isAns': False}]}, {u'Question': u'GRA Should Take Permission From The Guest To Collect The Luggage. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
113,"2018-03-27 07:03:24.934860",NULL,"Luggage Assistance Corridor MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Luggage+assistance+corridor+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Luggage+Assistance+To+The+Room/Luggage+Assistance-Corridor/Luggage+assistance+corridor.mp4,"[{u'Question': u'GRA Should Offer Luggage Assistance To The Guest When In Corridor. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'GRA Should Make Eye Contact With The Guest While Assisting With Luggage.True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
114,"2018-03-27 07:03:25.089808",NULL,"Wishing the guest on Special Occasions - Room MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Wishing+The+Guest+On+Special+Occasion+-room+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Wishing+The+Guest+On+Special+Occassion/Wishing+The+Guest+On+Special+Occasion+-room.m4v,"[{u'Question': u'What Is The Verbiage Used To Wish The Guest On Their Birthday In Room?', u'Options': [{u'text': u'Good Morning Sir, Happy Birthday', u'isAns': True}, {u'text': u'Good Morning Sir, Happy Anniversary', u'isAns': False}, {u'text': u'Good Morning Sir, Happy Pongal', u'isAns': False}]}, {u'Question': u' If The GRA Is Aware About Any Special Occasion Of The Guest, He Should Wish Them. True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'What Is The Verbiage Used To Greet The Guest Before Leaving The Room?', u'Options': [{u'text': u'Have A Nice Day', u'isAns': True}, {u'text': u'Good Day', u'isAns': False}, {u'text': u'Have A Pleasant Day', u'isAns': False}]}]",NULL
115,"2018-03-27 07:03:25.652536",NULL,"Wishing the guest on Special Occasions - Corridor MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Wishing+The+Guest+On+Special+Occasion+%E2%80%93public+Area+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Wishing+The+Guest+On+Special+Occassion/Wishing+The+Guest+On+Special+Occasion+%E2%80%93public+Area.m4v,"[{u'Question': u'GRA Should Make Eye Contact With The Guest While Wishing The Guest.True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'What Is The Verbiage Used To Wish The Guest On Their Birthday In Public Area?', u'Options': [{u'text': u'Good Morning Sir, Happy Birthday. Have A Nice Day', u'isAns': True}, {u'text': u'Good Morning Sir, Happy Anniversary', u'isAns': False}, {u'text': u'Good Morning Sir, Happy Pongal', u'isAns': False}]}]",NULL
116,"2018-03-27 07:03:26.131209",NULL,"Wishing the guest in the corridor MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/Wishing+The+Guest+In+Corridor+15-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Wishing+The+Guest/4.+Wishing+The+Guest+In+Corridor.m4v,"[{u'Question': u'What Is The Verbiage Used While Wishing The Guest?', u'Options': [{u'text': u' Have A Nice Day', u'isAns': True}, {u'text': u'Good Day', u'isAns': False}, {u'text': u'Pleasant Day', u'isAns': False}]}, {u'Question': u""There Should Be A Smile On GRA's Face While Wishing The Guest. True Or False?"", u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'GRA Should Make Eye Contact With The Guest While Wishing The Guest.True Or False?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
117,"2018-03-27 07:03:26.605281",NULL,"Stand Up-Decorum",http://d255tx56tiemkm.cloudfront.net/GRE+Articulate+Made+Videos/GRE+Articulate+Thumbnails+/Stand+Up-Decorum.png,http://d255tx56tiemkm.cloudfront.net/GRE+Articulate+Made+Videos/Stand+Up+1.1+/Stand+Up+1.1+(1%3A3).m4v,"[{u'Question': u""It Isn't Critical To Check Grooming Of The Team Members During Stand Up ? "", u'Options': [{u'text': u'True ', u'isAns': False}, {u'text': u'False', u'isAns': True}]}, {u'Question': u'Hotel Figures Should Be Discussed During Stand Up ?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False ', u'isAns': False}]}, {u'Question': u'Stand Up Should Happen At ?', u'Options': [{u'text': u'10:00 AM', u'isAns': False}, {u'text': u'7:00 AM', u'isAns': True}, {u'text': u'8:00 PM', u'isAns': False}]}]",NULL
118,"2018-03-27 07:03:27.466127",NULL,"Stand Up Sheet-Part 1 (Hotel Figures & Grooming)",http://d255tx56tiemkm.cloudfront.net/GRE+Articulate+Made+Videos/GRE+Articulate+Thumbnails+/Stand+Up+Sheet+2%3A3+(Part+1).png,http://d255tx56tiemkm.cloudfront.net/GRE+Articulate+Made+Videos/Stand+Up+1.1+/Stand+Up+1.1+(2%3A3).m4v,"[{u'Question': u'Under Occupancy % , We Need To Write ?', u'Options': [{u'text': u'% Of Number Of Rooms Sold ', u'isAns': True}, {u'text': u'Number Of Rooms Available ', u'isAns': False}, {u'text': u'Number of Rooms Unsold ', u'isAns': False}]}, {u'Question': u'It Is Not Mandatory To Fill All The Parameters In The Stand Up Sheet ?', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}, {u'Question': u'Hotel Figures Should Be Written In The Stand Up Sheet For ?', u'Options': [{u'text': u'Last Month & Current Month', u'isAns': False}, {u'text': u'Today & Tomorrow ', u'isAns': False}, {u'text': u'Yesterday & Today', u'isAns': True}]}]",NULL
119,"2018-03-27 07:03:27.936174",NULL,"Stand Up Sheet-Part 2 ",http://d255tx56tiemkm.cloudfront.net/GRE+Articulate+Made+Videos/GRE+Articulate+Thumbnails+/Stand+Up+Sheet+3%3A3(part+2).png,http://d255tx56tiemkm.cloudfront.net/GRE+Articulate+Made+Videos/Stand+Up+1.1+/Stand+Up+1.1+(3%3A3).m4v,"[{u'Question': u""Incase Of VIP's, Rooms Should Be Pre Allocated & Actionable's Should Be Discussed ? "", u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'Under Guest Experience, Discuss ?', u'Options': [{u'text': u'Hotel Figueres', u'isAns': False}, {u'text': u'R&M Issues', u'isAns': False}, {u'text': u'Positive & Negative Feedback', u'isAns': True}]}]",NULL
120,"2018-03-27 07:03:28.376291",NULL,"Laundry Upsell MOT Process",http://d255tx56tiemkm.cloudfront.net/Thumbnails/GRA+Mot's/LAUNDRY+UPSELL+GRA+THUMBNAIL+19-03-2018.png,http://d255tx56tiemkm.cloudfront.net/GRA+Videos/MOT-Laundry+Upsell/11.+LAUNDRY+UPSELL+GRA+19-03-2018.mp4,"[{u'Question': u'After Informing The Guest About Laundry Services, Is It Essential To Greet The Guest?', u'Options': [{u'text': u'No', u'isAns': False}, {u'text': u'Yes', u'isAns': True}]}, {u'Question': u'While Doing Laundry Upselling, It Is Essential To Maintain A Smile On The Face. True Or False?', u'Options': [{u'text': u'False', u'isAns': False}, {u'text': u'True', u'isAns': True}]}, {u'Question': u'What Services Are Provided In Laundry?', u'Options': [{u'text': u'Washing', u'isAns': False}, {u'text': u'Ironing', u'isAns': False}, {u'text': u' Washing, Ironing & Express Service', u'isAns': True}]}]",NULL
121,"2018-03-27 07:03:28.856171",NULL,"SERVICE OF WATER FROM JUG GLASS BOTTLE",http://d255tx56tiemkm.cloudfront.net/Cafe+Videos/Cafe+Thumbnail/SERVICE+OF+WATER+FROM+JUG+GLASS+BOTTLE.png,http://d255tx56tiemkm.cloudfront.net/Cafe+Videos/Cafe+Service/SERVICE+OF+WATER+FROM+JUG+OR+GLASS+BOTTLE.mp4,"[{u'Question': u'How Much Gap Should Be Left Between Glass Rim And Water Level?', u'Options': [{u'text': u'Half Inch', u'isAns': False}, {u'text': u'One Inch', u'isAns': True}, {u'text': u'Two Inch', u'isAns': False}]}, {u'Question': u'Permission Should Be Taken Before Pouring Water?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}, {u'Question': u'Water Should Be Served From Which Side Of The Guest.', u'Options': [{u'text': u' Right', u'isAns': True}, {u'text': u'Left', u'isAns': False}, {u'text': u'Diagonal', u'isAns': False}]}]",NULL
122,"2018-03-27 07:03:29.011960",NULL,"SERVICE OF WATER FROM BOTTLE",http://d255tx56tiemkm.cloudfront.net/Cafe+Videos/Cafe+Thumbnail/SERVICE+OF+WATER+FROM+BOTTLE.png,http://d255tx56tiemkm.cloudfront.net/Cafe+Videos/Cafe+Service/SERVICE+OF+WATER+FROM+BOTTLE.mp4,"[{u'Question': u'Pour With A Steady Flow So That There Is Less Spillage.', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}, {u'Question': u'Water Should Be Served From Which Side Of The Guest.', u'Options': [{u'text': u'Right', u'isAns': True}, {u'text': u'Left', u'isAns': False}, {u'text': u'Diagonal', u'isAns': False}]}, {u'Question': u'Bottle Need Not Be Presented To The Guest Before Pouring Water.', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}]",NULL
123,"2018-03-27 07:03:29.397259",NULL,"Shift Handover",http://d255tx56tiemkm.cloudfront.net/GRE+Articulate+Made+Videos/GRE+Articulate+Thumbnails+/Shift+Handover.png,http://d255tx56tiemkm.cloudfront.net/GRE+Articulate+Made+Videos/Shift+Handover+1.1.m4v,"[{u'Question': u'Previous Shift Can Conclude The Day Without Giving A Proper Handover ?', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}, {u'Question': u'What Details Should Be Noted In The Handover Sheet ?', u'Options': [{u'text': u'Grooming & Hotel Figures', u'isAns': False}, {u'text': u'Cash At Hotel & Guest Requests', u'isAns': True}, {u'text': u'Hotel Gx Score ', u'isAns': False}]}, {u'Question': u'Cash At The Hotel Should Be Verified While Giving The Handover ?', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
124,"2018-03-27 07:03:29.553697",NULL,"SERVICE OF STRAIGHT DRINK",http://d255tx56tiemkm.cloudfront.net/Cafe+Videos/Cafe+Thumbnail/SERVICE+OF+STRAIGHT+DRINKS.png,http://d255tx56tiemkm.cloudfront.net/Cafe+Videos/Cafe+Service/SERVICE+OF+STRAIGHT+DRINKS.mp4,"[{u'Question': u'Straw Must Be Given If Drink Is Aerated.', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}, {u'Question': u'On What Do We Place The Glass While Serving The Drink.', u'Options': [{u'text': u'Napkin', u'isAns': False}, {u'text': u'Coaster', u'isAns': True}, {u'text': u'Straw', u'isAns': False}]}, {u'Question': u'Drink Should Be Announce Before Serving.', u'Options': [{u'text': u'True', u'isAns': True}, {u'text': u'False', u'isAns': False}]}]",NULL
125,"2018-03-27 07:03:29.973744",NULL,"SERVICE OF CANNED BEVERAGE",http://d255tx56tiemkm.cloudfront.net/Cafe+Videos/Cafe+Thumbnail/SERVICE+OF+CANNED+BEVERAGE.png,http://d255tx56tiemkm.cloudfront.net/Cafe+Videos/Cafe+Service/SERVICE+OF+CANED+BEVERAGE.mp4,"[{u'Question': u'On What Do We Place The Glass While Serving The Drink.', u'Options': [{u'text': u'Napkin', u'isAns': False}, {u'text': u'Coaster', u'isAns': True}, {u'text': u'Straw', u'isAns': False}]}, {u'Question': u'Straws Need To Be Given With Aerated Beverages', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}, {u'Question': u'Left Over Drink In The Can Should Be Placed Next To The Cruet Set.', u'Options': [{u'text': u'True', u'isAns': False}, {u'text': u'False', u'isAns': True}]}]",NULL
